Timestamp (microseconds)      Peak Amplitude
1699175000004090                2645
1699175000009740                2311
1699175000026520               26809
1699175000028900                4644
1699175000046820                6602
1699175000053810                8311
1699175000059210                3478
1699175000071960                2811
1699175000081020                2853
1699175000091910                2520
1699175000105730                2520
1699175000112420                2978
1699175000127260                3020
1699175000133540                2853
1699175000147000                2020
1699175000157250                2311
1699175000164090                2770
1699175000174960                2311
1699175000185030                2603
1699175000192390                2728
1699175000201660                2186
1699175000210600                2561
1699175000218680                3270
1699175000229730                3061
1699175000240840                1853
1699175000255480                2728
1699175000265830                2936
1699175000270030                2686
1699175000283410                2061
1699175000295710                3186
1699175000305300                2603
1699175000314830                2478
1699175000319870                2145
1699175000331890                3186
1699175000342080                3311
1699175000348790                2770
1699175000362190                2353
1699175000374970                2145
1699175000379760                2811
1699175000395120                2561
1699175000404890                2686
1699175000406660                2686
1699175000422060                2145
1699175000433660                2728
1699175000438580                2936
1699175000450360                2436
1699175000455570                2603
1699175000472220                2853
1699175000484760                3145
1699175000486460                4644
1699175000503040                8186
1699175000504960                5061
1699175000520940                6686
1699175000525430                4728
1699175000543270                7519
1699175000547990                7561
1699175000556270                5353
1699175000571220                9602
1699175000577230                5603
1699175000592970                5519
1699175000602240                7811
1699175000613240                9477
1699175000618790               17435
1699175000625450               12810
1699175000642800               10602
1699175000647380               13935
1699175000659630                6936
1699175000666980                9394
1699175000680420               11644
1699175000683640                9477
1699175000698240                7269
1699175000703760                7269
1699175000722920                8477
1699175000725270               11102
1699175000738270                6769
1699175000746210                7269
1699175000755180                5769
1699175000771840                7977
1699175000775500                8644
1699175000785230                6144
1699175000798900               16185
1699175000805380               16601
1699175000821030                5728
1699175000831960                7394
1699175000839410                8227
1699175000848780                7102
1699175000861910                6686
1699175000871570                5019
1699175000881020                5394
1699175000883810                4769
1699175000894130                4228
1699175000910090                3894
1699175000916570                4228
1699175000929620                3145
1699175000934180                3728
1699175000944010                3936
1699175000956550                3686
1699175000964070                3103
1699175000975980                3436
1699175000982950                2978
1699175001000510                3020
1699175001004610                3311
1699175001019050                2686
1699175001022430                3145
1699175001039870                3436
1699175001043590                3020
1699175001058590                3603
1699175001068740                3519
1699175001075630                2520
1699175001083240                3311
1699175001093130                3394
1699175001107710                2936
1699175001114880                2478
1699175001128220                3311
1699175001133150                2728
1699175001149200                2561
1699175001155710                3644
1699175001162420                3270
1699175001173920                2978
1699175001182490                3936
1699175001196520                3020
1699175001207510                3020
1699175001214910                2978
1699175001219270                2728
1699175001232470                2395
1699175001246090                2728
1699175001249210                2603
1699175001262400                2645
1699175001275530                2728
1699175001281900                2645
1699175001292790                2978
1699175001303910                2520
1699175001309240                3769
1699175001320930                3020
1699175001337280                1936
1699175001340830                3020
1699175001355730                2728
1699175001359660                2478
1699175001371360                3145
1699175001381100                3978
1699175001388320                2645
1699175001400070                2936
1699175001411070                2270
1699175001427100                2686
1699175001430050                3020
1699175001446790                3145
1699175001447420                2395
1699175001460260                2728
1699175001472050                2061
1699175001483120                2228
1699175001488690                2853
1699175001498320                2603
1699175001516480                3228
1699175001519660                3853
1699175001534180                2061
1699175001541790                2936
1699175001552290                2436
1699175001560220                3186
1699175001567100                1895
1699175001581430                2520
1699175001595450                3394
1699175001605340                3020
1699175001607010                2520
1699175001616480                2561
1699175001632110                2686
1699175001639390                1770
1699175001650020                2853
1699175001662020                2103
1699175001674840                3186
1699175001675720                2936
1699175001690880                2270
1699175001702750                2770
1699175001705360                2186
1699175001722410                3311
1699175001729190                3311
1699175001736550                2686
1699175001747210                2936
1699175001759370                2603
1699175001768980                2686
1699175001779910                2436
1699175001790510                2895
1699175001798090                3561
1699175001809260                2895
1699175001818840                2770
1699175001833550                2478
1699175001837140                3478
1699175001849860                2228
1699175001860460                2645
1699175001870530                2811
1699175001883550                2686
1699175001887040                2853
1699175001895220                2603
1699175001909700                2145
1699175001914650                2603
1699175001929340                3228
1699175001936240                2228
1699175001948890                3145
1699175001962770                2895
1699175001967930                4103
1699175001974840                2145
1699175001983940                2603
1699175001997630                2853
1699175002004700                2686
1699175002013670                1978
1699175002027730                2478
1699175002040610                3020
1699175002045850                2645
1699175002062050                1895
1699175002064740                2686
1699175002077090                2770
1699175002092050                2686
1699175002093270                2978
1699175002110750                2728
1699175002114400                3394
1699175002128170                2353
1699175002132400                2311
1699175002150710                2353
1699175002161300                2436
1699175002165430                2436
1699175002176520                2770
1699175002182260                3103
1699175002195140                2228
1699175002206710                2936
1699175002218530                2728
1699175002221580                2728
1699175002236460                2686
1699175002247520                3478
1699175002250980                3145
1699175002269530                2311
1699175002277580                2186
1699175002281720                2561
1699175002293440                3186
1699175002305830                2186
1699175002317660                2603
1699175002324860                2853
1699175002339530                2603
1699175002345390                2645
1699175002358490                3061
1699175002367790                3061
1699175002371550                2311
1699175002385090                2811
1699175002395930                2311
1699175002405080                2395
1699175002414320                2270
1699175002428600                2353
1699175002433920                3270
1699175002446240                2311
1699175002455440                2520
1699175002467260                1770
1699175002478260                2728
1699175002482810                2603
1699175002497210                3394
1699175002505510                2561
1699175002512090                2895
1699175002522040                2686
1699175002538390                2395
1699175002544400                2561
1699175002549610                2561
1699175002558910                3103
1699175002574170                2478
1699175002580630                2311
1699175002593120                3394
1699175002606220                2270
1699175002610600                3020
1699175002619290                2436
1699175002630600                2603
1699175002643830                2936
1699175002657120                2978
1699175002657900                2561
1699175002676990                2770
1699175002680380                2561
1699175002690520                2353
1699175002706790                2436
1699175002707450                2561
1699175002718870                2770
1699175002732370                2478
1699175002745820                2186
1699175002750900                1853
1699175002762860                2895
1699175002770910                3061
1699175002779340                2395
1699175002789080                2270
1699175002804700                3145
1699175002806950                2395
1699175002822200                2561
1699175002834110                2020
1699175002839780                2520
1699175002853600                2603
1699175002859980                3020
1699175002871340                2686
1699175002877260                2561
1699175002889890               21643
1699175002900900                3686
1699175002914480                7727
1699175002916710                8894
1699175002925810                2353
1699175002938600                2270
1699175002947960                2645
1699175002964210                2520
1699175002973110                2561
1699175002983060                2686
1699175002988750                2311
1699175003001470                3061
1699175003007400                3394
1699175003016990                2353
1699175003026320                2978
1699175003043870                2645
1699175003045260                2353
1699175003058970                2645
1699175003073630                2561
1699175003083190                2686
1699175003086160                2311
1699175003102090                2728
1699175003104750                2728
1699175003116190                2978
1699175003124550                2811
1699175003142110                2270
1699175003144130                2478
1699175003159040                3228
1699175003171690                2770
1699175003180830                2686
1699175003191970                2770
1699175003200880                2645
1699175003204250                2228
1699175003216110                2978
1699175003227180                2561
1699175003235790                2228
1699175003248240                2270
1699175003256960                2395
1699175003267440                2561
1699175003280840                2395
1699175003283010                3186
1699175003295240                2520
1699175003310510                3145
1699175003315210                2311
1699175003324180                1811
1699175003337350                2145
1699175003347220                2561
1699175003361250                3311
1699175003369380                2561
1699175003380440                2395
1699175003384360                2395
1699175003401590                2436
1699175003404370                2603
1699175003412400                2436
1699175003427650                2936
1699175003436520                1936
1699175003444810                2353
1699175003454070                2895
1699175003467810                2353
1699175003479550                2686
1699175003482510                3728
1699175003493310                2353
1699175003501740                2186
1699175003516640                2520
1699175003525080                2228
1699175003534700                2270
1699175003547330                2436
1699175003558230                2270
1699175003561180                3103
1699175003579350                2978
1699175003580180                2770
1699175003592830                2228
1699175003609390                2603
1699175003611330                3561
1699175003628010                3061
1699175003630290                3853
1699175003640550                2270
1699175003658080                2645
1699175003668340                2603
1699175003671860                2603
1699175003680620                2270
1699175003697500                2978
1699175003700050                2603
1699175003711570                2103
1699175003727290                2395
1699175003732870                2770
1699175003746540                4019
1699175003751160                2603
1699175003761730                2395
1699175003768800                2728
1699175003788020                2478
1699175003792210                2686
1699175003801110                2770
1699175003813570                2645
1699175003822120                2270
1699175003833920                2103
1699175003839770                2311
1699175003857130                2686
1699175003858550                2436
1699175003872350                2728
1699175003880210                2978
1699175003890280                2061
1699175003907390                2228
1699175003909320                2395
1699175003919380                2270
1699175003935930                2561
1699175003937760                2520
1699175003954250                2186
1699175003962960                2353
1699175003968950                2395
1699175003984260                2311
1699175003990450                2978
1699175004002890                3353
1699175004016210                2353
1699175004024590                2561
1699175004034620                2770
1699175004037210                2395
1699175004051150                2853
1699175004066000                2478
1699175004068780                2395
1699175004076440                2228
1699175004094420                2645
1699175004096680                2770
1699175004108920                3145
1699175004124120                2895
1699175004127280                2728
1699175004144520                2270
1699175004152630                2478
1699175004157310                2270
1699175004169240                2228
1699175004179790                2936
1699175004188420                2728
1699175004199560                2853
1699175004211350                2061
1699175004219130                3103
1699175004231610                2311
1699175004237280                2770
1699175004251950                2145
1699175004258270                2770
1699175004269470                2728
1699175004275330                3769
1699175004293640                2603
1699175004294930                2145
1699175004311160                2853
1699175004316260                2686
1699175004331460                2645
1699175004338920                2186
1699175004346940                2436
1699175004356420                2978
1699175004371420                1936
1699175004376960                2728
1699175004390440                3394
1699175004401600                2811
1699175004412370                3186
1699175004417840                4936
1699175004431480                7852
1699175004433940                7602
1699175004449970                6519
1699175004453530                6936
1699175004472310                7102
1699175004477930                8394
1699175004485780                4436
1699175004502120                5228
1699175004505410                5561
1699175004522510                5644
1699175004526600                9519
1699175004534190                5519
1699175004551000               10935
1699175004558540               10977
1699175004563640                9227
1699175004578000               19643
1699175004583040               12644
1699175004592970                7936
1699175004610200                9227
1699175004611920                9061
1699175004626020                8102
1699175004632760                9227
1699175004651240                7769
1699175004656010               10477
1699175004669390                7352
1699175004678770                6228
1699175004687530                6019
1699175004692630                6061
1699175004705980                7936
1699175004711640                7019
1699175004730430               17601
1699175004731610               18435
1699175004749780                9144
1699175004756420               10144
1699175004762880                7477
1699175004772800                5728
1699175004782390                4686
1699175004799190                5478
1699175004800600                7186
1699175004815720                5103
1699175004824880                4061
1699175004831520                4436
1699175004849730                4228
1699175004856620                3145
1699175004860080                3853
1699175004872980                4228
1699175004885420                2686
1699175004895860                3644
1699175004904320                3936
1699175004914000                3311
1699175004926080                3311
1699175004929950                2978
1699175004943840                3145
1699175004955790                3270
1699175004968920                2145
1699175004973790                3186
1699175004980340                3478
1699175004996830                2353
1699175005002980                2686
1699175005012120                3853
1699175005019360                2395
1699175005033030                2811
1699175005038850                2436
1699175005057250                3686
1699175005062830                2811
1699175005069980                2770
1699175005079540                2686
1699175005097080                2603
1699175005098830                3353
1699175005117210                2645
1699175005122160                3353
1699175005136180                2311
1699175005144740                2561
1699175005154170                2436
1699175005163850                3228
1699175005176240                2936
1699175005178710                2561
1699175005188980                2395
1699175005201810                3519
1699175005215970                3061
1699175005220570                2561
1699175005234830                3311
1699175005242470                2561
1699175005251700                2103
1699175005266440               14268
1699175005268340               26434
1699175005283930                5228
1699175005295390                9102
1699175005297610                7311
1699175005307010                2145
1699175005318750                2186
1699175005335380                2853
1699175005338070                2228
1699175005351630                2895
1699175005363600                2811
1699175005375620                2228
1699175005379010                3436
1699175005394890                2145
1699175005405270                3145
1699175005411980                2520
1699175005420830                2436
1699175005432080                2311
1699175005442000                3061
1699175005445850                1895
1699175005456890                2686
1699175005468400                2436
1699175005481310                2436
1699175005490310                2311
1699175005497100                2520
1699175005513170                2978
1699175005520120                2478
1699175005526630                2270
1699175005543130                2395
1699175005545670                3061
1699175005555710                2645
1699175005566760                2770
1699175005577390                3353
1699175005592790                2186
1699175005597320                2811
1699175005611180                2478
1699175005620890                3145
1699175005632520                1728
1699175005640680                2895
1699175005646820                2228
1699175005661990                3020
1699175005670080                2270
1699175005673980                2478
1699175005686940                3394
1699175005701340                2853
1699175005710730                2603
1699175005715210                2603
1699175005727140                3020
1699175005742120                2936
1699175005745400                2353
1699175005753550                2645
1699175005770550                2103
1699175005778180                2436
1699175005783830                2561
1699175005802170                2478
1699175005805460                2811
1699175005812630                2228
1699175005823750                3436
1699175005832070                2311
1699175005845240                2561
1699175005860580                2936
1699175005862490                2186
1699175005876250                2770
1699175005886010                2145
1699175005898350                2728
1699175005911330                2228
1699175005918200                3853
1699175005926810                2811
1699175005932520                3228
1699175005950470                1603
1699175005953910                3644
1699175005966490                2436
1699175005977400                2811
1699175005990690                2520
1699175005997970                2728
1699175006002690                2853
1699175006010810                2186
1699175006020810                2895
1699175006030400                2020
1699175006049590                2895
1699175006056580                3353
1699175006070050                3519
1699175006070780                2936
1699175006087880                3936
1699175006098900                3311
1699175006102180                3478
1699175006113070                3353
1699175006121330                3394
1699175006136160                3603
1699175006149030                3478
1699175006149840                4186
1699175006166230                3519
1699175006179150                2770
1699175006188420                3436
1699175006193200                3270
1699175006203330                2311
1699175006216980                3061
1699175006226140                2436
1699175006234200                4436
1699175006240760                3644
1699175006254490                4103
1699175006258680                2061
1699175006274300                3936
1699175006283270                3936
1699175006292550                3728
1699175006301110                3436
1699175006318040                3978
1699175006318120                4311
1699175006330000                2895
1699175006340630                3061
1699175006354150                3311
1699175006360100                3228
1699175006368090                3020
1699175006377630                3394
1699175006395030                3145
1699175006400910                3478
1699175006407800                3186
1699175006426890                2936
1699175006429780                2603
1699175006446630                2770
1699175006452590                3894
1699175006461410                3436
1699175006467490                3186
1699175006483210                3353
1699175006488690                3311
1699175006505300                3519
1699175006511940                3061
1699175006521930                2936
1699175006528040                3394
1699175006541940                2728
1699175006549610                2811
1699175006562740                3686
1699175006566740                3811
1699175006585320                3103
1699175006594780                4228
1699175006595980                3145
1699175006609640                3978
1699175006617200                3561
1699175006627490                2978
1699175006643920                2770
1699175006652900                3061
1699175006661860                2853
1699175006665990                3145
1699175006684960                3020
1699175006687200                3978
1699175006695670                2811
1699175006705950                2853
1699175006723190                2978
1699175006729080                3478
1699175006735210                2811
1699175006752800                2811
1699175006754930                2395
1699175006766430                3061
1699175006783270                2895
1699175006785550                2645
1699175006797990                2936
1699175006808800                3020
1699175006821160                3311
1699175006829340                3145
1699175006843690                3270
1699175006848850                3478
1699175006853990                3103
1699175006866650                2478
1699175006882280                3103
1699175006888030                2978
1699175006902430                3270
1699175006908700                3228
1699175006921960                2311
1699175006927960                2895
1699175006942930                3519
1699175006946660                2770
1699175006955130                2853
1699175006963770                3145
1699175006973260                3686
1699175006990290                2728
1699175006995400                3311
1699175007008080                3270
1699175007020880                2603
1699175007031060                2686
1699175007036590                2478
1699175007047990                3103
1699175007056120                3394
1699175007066440                2728
1699175007081080                2561
1699175007087190                3020
1699175007100590                2770
1699175007106830                2686
1699175007117640                2270
1699175007127400                2645
1699175007132360                2436
1699175007147300                3145
1699175007161210                2520
1699175007163680                3270
1699175007176670                3103
1699175007186720                4228
1699175007191040                2436
1699175007209500                3394
1699175007220410                2978
1699175007225250                3020
1699175007231420                2395
1699175007242720                2561
1699175007259960                2478
1699175007264270                3103
1699175007279170                2561
1699175007282240                2770
1699175007295770                2770
1699175007305390                2811
1699175007318020                2728
1699175007320050                2145
1699175007333320                2811
1699175007340730                2603
1699175007351540                3061
1699175007362800                2353
1699175007371800                2228
1699175007387700                2603
1699175007389760                2936
1699175007408150                3020
1699175007410170                3519
1699175007419740                2936
1699175007429330                2770
1699175007443520                2603
1699175007451730                2270
1699175007467840                3186
1699175007470840                3894
1699175007482660                3644
1699175007498450                2936
1699175007498930                3145
1699175007517870                3145
1699175007528190                2270
1699175007531190                2936
1699175007541690                2811
1699175007554480                2936
1699175007566760                2520
1699175007573900                3020
1699175007583600                2811
1699175007591420                3270
1699175007600810                2395
1699175007614070                2603
1699175007621720                2770
1699175007628540                2686
1699175007647300               32767
1699175007647540               31683
1699175007665630                6144
1699175007674350                8394
1699175007678320                3519
1699175007692380                3353
1699175007702610                2561
1699175007708310                2686
1699175007719280                3103
1699175007730140                3186
1699175007742200                2061
1699175007751060                2353
1699175007764750                2603
1699175007774140                2353
1699175007785530                2811
1699175007795490                3145
1699175007797910                2270
1699175007808530                2520
1699175007817150                2936
1699175007833050                3061
1699175007839870                3270
1699175007851410                2353
1699175007865070                2686
1699175007872410                3186
1699175007876290                2811
1699175007886700                3103
1699175007897320                2395
1699175007912780                2895
1699175007915390                2895
1699175007927700                2895
1699175007938620                2061
1699175007954300                2936
1699175007960330                2395
1699175007972920                2645
1699175007979410                2145
1699175007985900                2478
1699175007998290                2520
1699175008014170                2728
1699175008022220                2353
1699175008031100                2270
1699175008036940                2436
1699175008052870                2728
1699175008055670                2103
1699175008068060                2978
1699175008075800                2728
1699175008084090                2811
1699175008097090                3394
1699175008113260                2311
1699175008122830                3020
1699175008124460                2561
1699175008137860                2395
1699175008145470                2311
1699175008157790                2353
1699175008168350                2061
1699175008175510                2686
1699175008184720                1936
1699175008197840                3228
1699175008206060                3436
1699175008214960                2395
1699175008226940                2353
1699175008236050                2936
1699175008245470                2770
1699175008261870                2270
1699175008263980                3769
1699175008279590                2811
1699175008291170                2686
1699175008296560                3394
1699175008311060                2770
1699175008316340                3020
1699175008328270                2811
1699175008338160                2645
1699175008346560                2395
1699175008352100                2728
1699175008368460                2103
1699175008377200                2395
1699175008387000                2811
1699175008396510                2603
1699175008401540                2186
1699175008420470                2311
1699175008422510                2561
1699175008438280                2520
1699175008442450                2936
1699175008460780                2395
1699175008460860                2353
1699175008476440                2728
1699175008490030                2478
1699175008492340                2645
1699175008501230                2478
1699175008519370                2978
1699175008521500                2270
1699175008539250                2520
1699175008549030                2645
1699175008550860                2353
1699175008565010                2978
1699175008575480                2436
1699175008581180                2436
1699175008597690                3186
1699175008605480                2853
1699175008616210                2353
1699175008622380                2811
1699175008637120                3436
1699175008639380                2603
1699175008652020                2145
1699175008663540                2520
1699175008677940                1770
1699175008687070                2395
1699175008694210                2728
1699175008705660                2645
1699175008716930                2978
1699175008727800                1936
1699175008731930                2020
1699175008739080                2145
1699175008748730                2353
1699175008762660                2061
1699175008773660                3020
1699175008786720                2853
1699175008792280                2978
1699175008806740                2561
1699175008814290                2270
1699175008819470                2645
1699175008836700                2978
1699175008838160                2645
1699175008849350                2061
1699175008861170                3061
1699175008868200                2228
1699175008882990                2103
1699175008887500                3353
1699175008900390                2270
1699175008915990                2186
1699175008917460                2770
1699175008936830                2103
1699175008937780                3145
1699175008949800                2228
1699175008960710                2270
1699175008975460                2895
1699175008981460                2103
1699175008993500                2686
1699175009002440                2686
1699175009015010                3061
1699175009017590                3186
1699175009027870                2353
1699175009043770                2061
1699175009048400                2145
1699175009057000                2145
1699175009068830                2728
1699175009085210                2478
1699175009089810                3103
1699175009102640                2728
1699175009112770                2686
1699175009116280                2228
1699175009128070                2936
1699175009139070                2270
1699175009147850                2728
1699175009161430                2478
1699175009169670                2978
1699175009180220                2728
1699175009192880                2103
1699175009203450                2645
1699175009204810                2770
1699175009217910                2145
1699175009225040                2770
1699175009239200                2436
1699175009248990                2311
1699175009261380                2978
1699175009264360                2561
1699175009281360                2561
1699175009289220                3145
1699175009298670                2145
1699175009313760                2436
1699175009314610                3228
1699175009330780                2603
1699175009340040                2603
1699175009351930                3436
1699175009361810                2561
1699175009367390                2770
1699175009380200                2686
1699175009393220                2436
1699175009395520                2686
1699175009413000                2228
1699175009414800                2728
1699175009428160                2895
1699175009437250                2478
1699175009451320                2603
1699175009455470                2728
1699175009469350                2686
1699175009481890                2478
1699175009482640                2645
1699175009500060                2936
1699175009503210                2228
1699175009513110                2770
1699175009527470                2728
1699175009541960                2520
1699175009544810                3311
1699175009559830                3061
1699175009570250                2478
1699175009581390                2353
1699175009586640                2561
1699175009595460                2603
1699175009602580                2686
1699175009619300                2520
1699175009629850                2395
1699175009636760                2145
1699175009649130                2603
1699175009652530                2228
1699175009661150                2811
1699175009674800                2228
1699175009688190                2561
1699175009692310                3020
1699175009709190                2728
1699175009720090                2520
1699175009729400                2520
1699175009732680                2645
1699175009742940                2228
1699175009758060                3020
1699175009761720                2353
1699175009777240                2520
1699175009788960                2520
1699175009794660                2853
1699175009807100                2811
1699175009816070                2186
1699175009827460                2145
1699175009829830                2478
1699175009843530                3186
1699175009859030                2395
1699175009862900                3353
1699175009879130                2395
1699175009882860                2770
1699175009896180                2603
1699175009907960                2770
1699175009909360                2811
1699175009925850                3061
1699175009935360                2728
1699175009947830                1936
1699175009951830                3061
1699175009965990                2103
1699175009971770                3020
1699175009986920                2686
1699175009988550                1686
1699175010003540                2645
1699175010009190                2311
1699175010025970               26809
1699175010028230                5728
1699175010046270                6602
1699175010053260                8311
1699175010057970                3561
1699175010071410                2811
1699175010080470                2853
1699175010091360                2520
1699175010105180                2520
1699175010111870                2978
1699175010126710                3020
1699175010132990                2853
1699175010146450                2020
1699175010156700                2311
1699175010163540                2770
1699175010174410                2311
1699175010184480                2603
1699175010191840                2728
1699175010201110                2186
1699175010210050                2561
1699175010218130                3270
1699175010229180                3061
1699175010240290                1853
1699175010254930                2728
1699175010265280                2936
1699175010269480                2686
1699175010282860                2061
1699175010295160                3186
1699175010304750                2603
1699175010314280                2478
1699175010319320                2145
1699175010331340                3186
1699175010341530                3311
1699175010348240                2770
1699175010361640                2353
1699175010374420                2145
1699175010379210                2811
1699175010394570                2561
1699175010404340                2686
1699175010406110                2686
1699175010421510                2145
1699175010433110                2728
1699175010438030                2936
1699175010449810                2436
1699175010455020                2603
1699175010471670                2853
1699175010484210                3145
1699175010485910                4644
1699175010502490                8186
1699175010504330                6311
1699175010520390                6686
1699175010524880                4728
1699175010542720                7519
1699175010547440                7561
1699175010555720                5353
1699175010570670                9602
1699175010576680                5603
1699175010592420                5519
1699175010601690                7811
1699175010612690                9477
1699175010618240               17435
1699175010624900               12810
1699175010642250               10602
1699175010646830               13935
1699175010659080                6936
1699175010666430                9394
1699175010679870               11644
1699175010683090                9477
1699175010697690                7269
1699175010703210                7269
1699175010722370                8477
1699175010724720               11102
1699175010737720                6769
1699175010745660                7269
1699175010754630                5769
1699175010771290                7977
1699175010774950                8644
1699175010784680                6144
1699175010798350               16185
1699175010804830               16601
1699175010820480                5728
1699175010831410                7394
1699175010838860                8227
1699175010848230                7102
1699175010861360                6686
1699175010861450                5686
1699175010880470                5394
1699175010883260                4769
1699175010893580                4228
1699175010901190                3894
1699175010916020                4228
1699175010929070                3145
1699175010933630                3728
1699175010943460                3936
1699175010956000                3686
1699175010960640                3644
1699175010975430                3436
1699175010982400                2978
1699175010999870                3020
1699175011003970                3311
1699175011018410                2686
1699175011021790                3145
1699175011039230                3436
1699175011042950                3020
1699175011057950                3603
1699175011068100                3519
1699175011074990                2520
1699175011082600                3311
1699175011092490                3394
1699175011107070                2936
1699175011114240                2478
1699175011127580                3311
1699175011132510                2728
1699175011148560                2561
1699175011155070                3644
1699175011161780                3270
1699175011173280                2978
1699175011181850                3936
1699175011195880                3020
1699175011206870                3020
1699175011214270                2978
1699175011218630                2728
1699175011231830                2395
1699175011245450                2728
1699175011248570                2603
1699175011261760                2645
1699175011274890                2728
1699175011281260                2645
1699175011292150                2978
1699175011303270                2520
1699175011308600                3769
1699175011320290                3020
1699175011336640                1936
1699175011340190                3020
1699175011355090                2728
1699175011359020                2478
1699175011370720                3145
1699175011380460                3978
1699175011387680                2645
1699175011399430                2936
1699175011410430                2270
1699175011426460                2686
1699175011429410                3020
1699175011446150                3145
1699175011446780                2395
1699175011459620                2728
1699175011471410                2061
1699175011482480                2228
1699175011488050                2853
1699175011497680                2603
1699175011515840                3228
1699175011519020                3853
1699175011533540                2061
1699175011541150                2936
1699175011551650                2436
1699175011559580                3186
1699175011566460                1895
1699175011580790                2520
1699175011594810                3394
1699175011604700                3020
1699175011606370                2520
1699175011615840                2561
1699175011631470                2686
1699175011638750                1770
1699175011649380                2853
1699175011661380                2103
1699175011674200                3186
1699175011675080                2936
1699175011690240                2270
1699175011702110                2770
1699175011704720                2186
1699175011721770                3311
1699175011728550                3311
1699175011735910                2686
1699175011746570                2936
1699175011758730                2603
1699175011768340                2686
1699175011779270                2436
1699175011789870                2895
1699175011797450                3561
1699175011808620                2895
1699175011818200                2770
1699175011832910                2478
1699175011836500                3478
1699175011849220                2228
1699175011859820                2645
1699175011869890                2811
1699175011882910                2686
1699175011886400                2853
1699175011894580                2603
1699175011909060                2145
1699175011914010                2603
1699175011928700                3228
1699175011935600                2228
1699175011948250                3145
1699175011962130                2895
1699175011967290                4103
1699175011974200                2145
1699175011983300                2603
1699175011996990                2853
1699175012004060                2686
1699175012013030                1978
1699175012027090                2478
1699175012039970                3020
1699175012045210                2645
1699175012061410                1895
1699175012064100                2686
