time,filter_id,updated_x,updated_y
1729538613048091,2,136.652,95.7823
1729538613073551,3,114.913,112.573
1729538613376731,4,92.7477,51.1261
1729538613525791,3,114.922,112.598
1729538613536961,2,136.716,95.6385
1729538613771261,4,92.6787,51.0664
1729538613982861,3,114.931,112.61
1729538614025471,2,136.76,95.5264
1729538614166581,4,92.6283,51.0185
1729538614518901,2,136.8,95.3078
1729538614606171,3,114.937,112.612
1729538614642471,4,92.5251,50.9578
1729538615001321,2,136.849,94.9699
1729538615028401,4,92.4439,50.9092
1729538615109041,3,114.943,112.605
1729538615413471,4,92.3821,50.8714
1729538615536381,2,136.947,94.6512
1729538615601781,3,114.947,112.593
1729538615811281,4,92.3371,50.8431
1729538616007841,2,137.024,94.389
1729538616091351,3,114.951,112.575
1729538616433741,4,92.2285,50.7983
1729538616454261,2,137.104,94.0179
1729538616584901,3,114.96,112.738
1729538616907901,2,137.166,93.7129
1729538616917761,4,92.1417,50.7635
1729538617046231,3,114.833,112.945
1729538617363101,2,136.403,94.2862
1729538617500371,3,114.722,113.119
1729538617803981,2,136.61,93.9312
1729538617861741,4,92.0674,50.657
1729538618257331,4,92.0109,50.5684
1729538618577711,3,114.626,113.264
1729538618648201,4,91.8994,50.5518
1729538618699261,2,134.836,93.9541
1729538619051741,4,91.8803,50.4869
1729538619081861,3,114.545,113.381
1729538619136861,2,135.31,93.5031
1729538619457661,4,91.732,50.4675
1729538619564791,3,114.477,113.474
1729538620027821,2,135.819,93.0529
1729538620095941,4,91.6808,50.3995
1729538620486541,2,136.279,92.6703
1729538620764801,3,114.422,113.545
1729538620799501,4,91.5737,50.4009
1729538620946301,2,136.688,92.3519
1729538621419641,2,137.055,91.9561
1729538621436221,4,91.4112,50.3828
1729538621466001,3,114.361,113.686
1729538621909571,2,137.444,91.564
1729538621919161,4,91.2776,50.3713
1729538622176501,3,114.334,113.894
1729538622385921,2,137.841,91.1971
1729538622400781,4,91.1702,50.3653
1729538622640141,3,114.385,114.121
1729538622838031,2,138.119,90.808
1729538622940281,4,91.0861,50.3636
1729538623094051,3,114.434,114.309
1729538623302481,2,138.346,90.4946
1729538623522691,3,114.479,114.46
1729538623585331,4,91.0223,50.3653
1729538623745581,2,138.534,90.1083
1729538623945081,3,114.434,114.61
1729538624166401,2,138.754,89.7299
1729538624422481,3,114.277,114.709
1729538624507881,4,90.9762,50.3697
1729538624600801,2,138.927,89.429
1729538624856161,3,114.213,114.839
1729538624978851,4,91.8821,51.3746
1729538625046711,2,139.066,89.1781
1729538625296561,3,114.16,114.939
1729538625416361,4,91.7444,51.1745
1729538625492721,2,139.229,88.9578
1729538625719051,3,114.1,115.1
1729538625917861,2,139.359,88.6518
1729538626171101,3,113.999,115.085
1729538626229491,4,91.6208,50.9899
1729538626344971,2,139.462,88.3955
1729538626597921,3,113.989,115.296
1729538626787801,2,139.606,88.1289
1729538626845781,4,91.4413,50.7981
1729538626997851,3,113.985,115.47
1729538627250641,2,139.715,87.925
1729538627440041,4,91.2851,50.6274
1729538627684831,2,139.794,87.776
1729538627893951,3,113.986,115.609
1729538627984711,4,91.1453,50.3976
1729538628111771,2,139.848,87.6738
1729538628328601,3,113.991,115.718
1729538628520691,2,139.886,87.4663
1729538628647671,4,90.951,50.1751
1729538628758421,3,113.911,115.829
1729538628961041,2,139.905,87.1805
1729538629056691,4,90.7867,49.9849
1729538629372681,2,139.844,87.013
1729538629425851,4,90.6502,49.8253
1729538629501741,3,113.844,115.914
